TICKER	DATE	OPEN	HIGH	LOW	CLOSE	VOL	WAPRICE
RTSI	2002-04-22	387.72	387.72	379.77	379.77	13	384.4292
RTSI	2002-04-23	376.52	383.71	376.52	381.11	13	380.4892
RTSI	2002-04-24	379.87	386.59	379.87	385.02	13	384.4738
RTSI	2002-04-25	387.21	387.52	382.49	382.81	14	383.9286
RTSI	2002-04-26	385.25	393.94	385.25	393.94	71	393.0597
RTSI	2002-04-27	392.89	392.9	389.55	391.51	14	390.6564
RTSI	2002-04-29	393.09	394.02	391.85	391.85	18	392.7633
RTSI	2002-04-30	390.37	390.48	385.43	386.1	14	387.0521
RTSI	2002-05-06	388.13	388.39	385.27	386.25	15	386.8907
RTSI	2002-05-07	382.03	382.03	372.3	372.96	13	375.0831
RTSI	2002-05-08	373.38	381.39	373.38	381.39		
RTSI	2002-05-13	382.23	383.28	378.38	383.28	13	380.5808
RTSI	2002-05-14	393.29	403.24	393.29	402.91	14	398.5714
RTSI	2002-05-15	407.29	407.29	402.36	402.36	13	404.9754
RTSI	2002-05-16	401.59	406.06	400.36	406	13	403.8377
RTSI	2002-05-17	408.2	417.27	408.18	417.05	14	414.2221
RTSI	2002-05-18	417.12	419.71	417.12	419.71	13	418.8
RTSI	2002-05-20	419.4	426.91	419.4	425.43	13	423.5562
RTSI	2002-05-21	421.4	421.56	420	421.02	13	420.8585
RTSI	2002-05-22	418.3	418.5	413.23	414.07	13	415.7846
RTSI	2002-05-23	417.28	422.16	415.5	415.5	13	418.7354
RTSI	2002-05-24	404.75	405.57	401.55	402.89	13	403.6823
RTSI	2002-05-27	402.07	405.79	402.07	405.79	13	403.57
RTSI	2002-05-28	407.48	407.48	387.5	389.5	13	396.7208
RTSI	2002-05-29	383.68	384.14	376.84	381.26	13	381.3123
RTSI	2002-05-30	392.44	392.44	379	379	13	388.6531
RTSI	2002-05-31	378.62	391.26	375.64	391.26	13	381.8323
RTSI	2002-06-03	392.07	392.72	391.33	391.37	13	392.0962
RTSI	2002-06-04	386.05	386.05	381.68	384.19	13	383.0738
RTSI	2002-06-05	384.51	387.2	382.52	387.2	14	384.7343
RTSI	2002-06-06	389.58	395.95	389.58	395.22	13	394.0246
RTSI	2002-06-07	393.1	393.1	387.34	389.74	13	389.4131
RTSI	2002-06-10	394.29	397.67	394.29	396.7	13	396.2138
RTSI	2002-06-11	394.42	396.15	393.08	396.15	13	393.8631
RTSI	2002-06-13	395.89	396.09	391.06	391.06	13	394.3354
RTSI	2002-06-14	388.08	388.08	378.65	378.65	14	382.0057
RTSI	2002-06-17	380.28	380.28	376.09	376.09	13	377.9277
RTSI	2002-06-18	375.96	375.96	366.39	367.51	16	369.3019
RTSI	2002-06-19	362.86	362.86	356.34	358.22	13	358.4108
RTSI	2002-06-20	359.28	360.44	349.74	350.15	14	354.7943
RTSI	2002-06-21	341.78	349.22	338.86	349.22	18	344.4511
RTSI	2002-06-24	348.57	350.25	343.86	343.97	13	346.6308
RTSI	2002-06-25	349.99	351.36	345.29	345.44	13	347.6085
RTSI	2002-06-26	333.72	335.89	332.52	335.89	14	333.9743
RTSI	2002-06-27	342.72	352.94	338.82	352.94	13	345.8346
RTSI	2002-06-28	355.72	355.72	345.46	353.79	15	351.9167
RTSI	2002-07-01	351.42	361.98	351.42	361.78	13	358.6931
RTSI	2002-07-02	359.77	359.77	355.46	356.29	13	357.1431
RTSI	2002-07-03	354.51	359.25	350.1	359.25	13	353.6385
RTSI	2002-07-04	366.03	367.32	363.55	364.37	13	365.7808
RTSI	2002-07-05	369.65	377.53	369.65	377.22	13	374.4669
RTSI	2002-07-08	377.13	380.43	375.8	380.03	13	377.7846
RTSI	2002-07-09	381.21	383.88	380.66	383.88	13	382.0031
RTSI	2002-07-10	386.67	391.17	386.67	391.17	13	389.3646
RTSI	2002-07-11	387.68	387.68	379.33	379.33	13	383.2492
RTSI	2002-07-12	383.97	383.97	379.01	379.01	13	381.0292
RTSI	2002-07-15	379.45	379.45	373.97	373.97	13	377.3546
RTSI	2002-07-16	373.33	373.99	368.53	369.34	13	370.5423
RTSI	2002-07-17	369.27	376.56	369.27	376.56	13	372.1862
RTSI	2002-07-18	375.55	377.29	373.77	377.29	14	375.3471
RTSI	2002-07-19	375.69	375.69	368.38	368.7	13	370.9531
RTSI	2002-07-22	358.41	358.41	355.76	356.59	13	356.9854
RTSI	2002-07-23	353.34	355.44	350.89	350.89	13	354.0738
RTSI	2002-07-24	339.86	339.86	324.67	324.96	13	330.3738
RTSI	2002-07-25	335.48	336.97	320.67	320.67	13	332.3746
RTSI	2002-07-26	318.05	322.8	315.54	322.8	13	318.7069
RTSI	2002-07-29	322.79	335.66	322.79	335.66	13	329.4377
RTSI	2002-07-30	336.7	336.7	332.14	332.48	14	333.6643
RTSI	2002-07-31	333.13	333.16	326.23	326.23	13	331.56
RTSI	2002-08-01	332.9	335.27	332.26	332.3	14	333.1479
RTSI	2002-08-02	329.39	330.14	327.96	327.96	13	329.4946
RTSI	2002-08-05	321.64	321.64	315.3	316.4	14	317.0043
RTSI	2002-08-06	305.56	313.99	305.56	313.99	13	311.4138
RTSI	2002-08-07	322.95	326.79	321.02	325.81	13	323.4362
RTSI	2002-08-08	327.29	332.18	327.16	329.91	13	329.3131
RTSI	2002-08-09	331	331	324.3	324.78	13	326.6446
RTSI	2002-08-12	324.25	325.92	324.25	324.97	13	325.2277
RTSI	2002-08-13	326.06	329.96	326.06	329.96	13	327.5638
RTSI	2002-08-14	330.47	335.09	330.47	335.09	13	332.7177
RTSI	2002-08-15	340.27	342.71	339.89	339.89	13	341.2231
RTSI	2002-08-16	339.86	340.63	339.34	340.18	13	340.1515
RTSI	2002-08-19	341.23	348.71	341.23	347.94	12	346.385
RTSI	2002-08-20	353.17	353.17	347.41	347.76	13	350.0354
RTSI	2002-08-21	348.73	350.43	348.73	350.43	13	349.43
RTSI	2002-08-22	353.69	355.14	352.72	354.19	13	353.84
RTSI	2002-08-23	354.08	354.08	347.28	347.39	13	349.8738
RTSI	2002-08-26	346.96	347.22	344.46	344.46	13	345.8538
RTSI	2002-08-27	346.39	353.09	346.39	353.09	13	348.7485
RTSI	2002-08-28	352.87	352.87	347.54	347.54	13	349.6538
RTSI	2002-08-29	340.63	340.63	334.22	334.44	13	337.8446
RTSI	2002-08-30	337.02	337.02	332.9	332.9	13	335.9015
RTSI	2002-09-02	333.73	333.73	328.94	329.44	13	329.8538
RTSI	2002-09-03	328.35	330.04	325.41	328.93	13	327.3254
RTSI	2002-09-04	328.55	335.25	328.55	334.3	13	331.6892
RTSI	2002-09-05	335.3	335.9	331.49	331.77	13	332.89
RTSI	2002-09-06	331.99	336.75	331.75	335.47	13	334.6815
RTSI	2002-09-09	336.78	337.14	334.7	334.7	13	335.6692
RTSI	2002-09-10	335.08	343.7	335.08	343.59	13	340.7369
RTSI	2002-09-11	343.13	346.94	342.62	346.94	13	344.9054
RTSI	2002-09-12	344.15	347.06	344.15	344.47	13	345.1238
RTSI	2002-09-13	342.21	342.21	337.11	337.11	13	339.1146
RTSI	2002-09-16	335.29	335.56	334.63	334.84	13	334.9454
RTSI	2002-09-17	337.2	340.44	337.2	340.38	13	339.8777
RTSI	2002-09-18	330.75	330.75	328.57	329.77	13	329.3131
RTSI	2002-09-19	328.11	328.48	324.16	324.46	13	326.3046
RTSI	2002-09-20	324.1	333.78	324.1	333.56	13	330.0146
RTSI	2002-09-23	336.9	337.2	331.61	331.61	13	334.9923
RTSI	2002-09-24	333.4	336.69	333.4	335.12	13	335.4462
RTSI	2002-09-25	338.49	343.06	337.58	343.06	13	339.2292
RTSI	2002-09-26	347.09	347.09	344.66	346.94	13	345.8123
RTSI	2002-09-27	345.4	345.4	341.79	342.11	13	342.9769
RTSI	2002-09-30	339.43	340.06	334.06	334.06	13	337.2831
RTSI	2002-10-01	333.25	335.18	333.25	335.18	13	334.2523
RTSI	2002-10-02	341.59	343.98	341.42	341.42	13	342.7831
RTSI	2002-10-03	342.13	349.97	342.13	346.54	13	347.3331
RTSI	2002-10-04	348.38	351.91	348.04	351.91	13	349.08
RTSI	2002-10-07	349	357.46	348.66	354.81	13	353.6808
RTSI	2002-10-08	355.26	355.26	353.13	353.52	13	353.7977
RTSI	2002-10-09	354.4	354.54	348.51	348.51	13	352.1377
RTSI	2002-10-10	346.85	347.61	340.43	341.47	13	343.0262
RTSI	2002-10-11	343.58	344.56	342.53	342.53	13	343.2077
RTSI	2002-10-14	341.75	342.06	339.52	339.52	13	341.3254
RTSI	2002-10-15	340.32	350.29	340.32	350.29	13	345.5223
RTSI	2002-10-16	350.71	352.92	350.71	352.56	13	352.3746
RTSI	2002-10-17	355.22	360.19	354.03	358.85	13	358.2354
RTSI	2002-10-18	360.53	360.53	355.7	357.43	13	357.5377
RTSI	2002-10-21	357.27	360.36	357.27	360.23	14	359.6457
RTSI	2002-10-22	362.33	362.44	357.49	358.01	13	359.6946
RTSI	2002-10-23	358.46	358.46	355.76	357.53	13	356.8646
RTSI	2002-10-24	353.29	354.33	348.53	348.53	13	350.8577
RTSI	2002-10-25	347.52	348.94	347.38	348.94	13	348.2438
RTSI	2002-10-28	351.84	353.85	351.84	352.8	13	353.0685
RTSI	2002-10-29	353.39	353.52	348.76	349.22	13	350.8038
RTSI	2002-10-30	349.02	352.71	347.98	352.71	17	350.1988
RTSI	2002-10-31	355.7	358.65	355.7	358.65	13	357.5231
RTSI	2002-11-01	358.76	358.85	357.04	357.45	13	357.9262
RTSI	2002-11-04	360.05	360.05	356.89	358.65	13	357.8285
RTSI	2002-11-05	358.53	358.53	351.86	351.86	13	354.1015
RTSI	2002-11-06	349.79	349.79	347.41	347.92	13	348.0277
RTSI	2002-11-10	346.86	346.92	345.39	346.72	14	346.1657
RTSI	2002-11-11	345.84	346.52	343.39	346.52	13	344.5892
RTSI	2002-11-12	349.68	353.75	349.46	353.38	13	351.4515
RTSI	2002-11-13	355.14	355.14	351.77	352.69	13	353.12
RTSI	2002-11-14	351.67	351.67	347.96	348.85	13	349.6738
RTSI	2002-11-15	349.79	352.42	349.79	350.28	13	351.3523
RTSI	2002-11-18	352.25	353.63	351.85	353.4	13	352.4815
RTSI	2002-11-19	348.85	351.66	347.32	351.27	13	349.4662
RTSI	2002-11-20	351.61	353.16	350.89	351.41	13	351.7438
RTSI	2002-11-21	352.39	356.67	352.39	356.67	14	354.735
RTSI	2002-11-22	357.51	357.51	353.23	353.24	14	355.0329
RTSI	2002-11-25	355.75	359.29	355.75	357.21	13	357.4246
RTSI	2002-11-26	359.99	360.27	355.62	355.62	13	357.95
RTSI	2002-11-27	353.64	356.49	353.64	356.2	13	355.0323
RTSI	2002-11-28	357.16	358.48	356.63	358.48	13	357.4462
RTSI	2002-11-29	359.21	361.15	359.04	361.15	13	359.9554
RTSI	2002-12-02	363.13	363.53	360.79	361.01	13	361.9677
RTSI	2002-12-03	357.03	357.03	352.24	352.24		
RTSI	2002-12-04	352.4	352.4	345.92	346.14		
RTSI	2002-12-05	346.6	348.08	346.6	347.85		
RTSI	2002-12-06	349.84	350.51	349.46	349.52		
RTSI	2002-12-09	352.57	354.86	349.8	350.89		
RTSI	2002-12-10	350.87	351.24	348.97	348.97		
RTSI	2002-12-11	347.1	347.1	342.55	342.55		
RTSI	2002-12-15	341.51	342.63	341.51	342.52		
RTSI	2002-12-16	342.7	342.7	338.81	339.56		
RTSI	2002-12-17	344.1	347.59	344.1	347.33		
RTSI	2002-12-18	346.82	349.25	345.94	346.45		
RTSI	2002-12-19	348.69	351.42	348.69	350.87		
RTSI	2002-12-20	349.66	352.72	349.66	352.72		
RTSI	2002-12-23	352.99	354.22	352.78	354.22		
RTSI	2002-12-24	354.07	354.48	352.51	352.59		
RTSI	2002-12-25	349.98	351.24	349.31	351.24		
RTSI	2002-12-26	351.92	354.82	351.92	354.82		
RTSI	2002-12-27	354.92	359.17	354.92	359.17		
RTSI	2002-12-30	358.66	359.03	357.97	358.96		
RTSI	2002-12-31	358.86	359.07	358.86	359.07		
RTSI	2003-01-04	360.17	360.89	360.12	360.79		
RTSI	2003-01-05	360.77	360.77	359.7	359.79		
RTSI	2003-01-08	353.41	355.59	349.9	354.77		
RTSI	2003-01-09	355.55	358.36	355.55	358.36		
RTSI	2003-01-10	359.14	359.55	357.94	357.94		
RTSI	2003-01-13	359.58	362.33	359.43	360.45		
RTSI	2003-01-14	359.9	359.9	359.21	359.28		
RTSI	2003-01-15	359.79	361.84	359.79	360.88		
RTSI	2003-01-16	361.88	361.94	360.31	361.49		
RTSI	2003-01-17	359.19	359.19	356.4	356.4		
RTSI	2003-01-20	355.75	356.77	355.67	356.08		
RTSI	2003-01-21	355.58	355.58	343.89	343.89		
RTSI	2003-01-22	342.21	344.93	342.21	342.89		
RTSI	2003-01-23	344.57	344.57	338	341.4		
RTSI	2003-01-24	341.11	343.51	339.99	343.31		
RTSI	2003-01-27	339.12	339.46	335.33	336.08		
RTSI	2003-01-28	342.09	342.78	341.75	342.72		
RTSI	2003-01-29	346.22	346.58	345.41	346.58		
RTSI	2003-01-30	347.24	347.74	346.25	347.74		
RTSI	2003-01-31	347	347.63	345.56	345.56		
RTSI	2003-02-03	346.56	347.06	344.97	347.06		
RTSI	2003-02-04	345.31	348.8	345.31	346.69		
RTSI	2003-02-05	346.06	346.9	345.89	346.79		
RTSI	2003-02-06	346.54	347.23	344.92	345.23		
RTSI	2003-02-07	346.35	354.91	346.35	353.46		
RTSI	2003-02-10	357.65	362.11	357.65	361.08		
RTSI	2003-02-11	366.83	371.19	366.38	370.71		
RTSI	2003-02-12	373.22	374.66	369.4	369.43		
RTSI	2003-02-13	370.31	370.31	366.68	368.7		
RTSI	2003-02-14	369.04	370.91	368.89	370.91		
RTSI	2003-02-17	372.45	372.72	372.26	372.6		
RTSI	2003-02-18	372.88	374.97	372.88	374.72		
RTSI	2003-02-19	373.94	373.94	368.31	369.18		
RTSI	2003-02-20	368.2	371.94	368.2	370.74		
RTSI	2003-02-21	370.82	373.89	370.33	373.88		
RTSI	2003-02-25	376.57	378.17	375.59	378.14		
RTSI	2003-02-26	378.87	378.93	377.84	378.85		
RTSI	2003-02-27	378.45	380.42	377.88	380.42		
RTSI	2003-02-28	380.92	383.23	380.92	383.23		
RTSI	2003-03-03	385.49	391.26	385.49	391.26		
RTSI	2003-03-04	392.33	392.33	388.74	388.74		
RTSI	2003-03-05	386.91	392.8	386.91	392.8		
RTSI	2003-03-06	396.83	400.38	396.83	397.47		
RTSI	2003-03-07	394.63	394.66	391.73	391.73		
RTSI	2003-03-11	391.01	391.01	384.54	385.88		
RTSI	2003-03-12	386.32	386.32	378.64	378.7		
RTSI	2003-03-13	379.78	381.47	378.67	381.39		
RTSI	2003-03-14	378.82	381.38	378.13	379.54		
RTSI	2003-03-17	375.95	375.95	371.79	372.13		
RTSI	2003-03-18	371.72	371.72	362.58	362.58		
RTSI	2003-03-19	362.34	364.39	361.56	363.24		
RTSI	2003-03-20	363.56	366.56	362.6	366.38		
RTSI	2003-03-21	368.25	369.43	367.94	368.58		
RTSI	2003-03-24	369.14	369.14	361.63	363		
RTSI	2003-03-25	364.28	365.45	364.28	364.98		
RTSI	2003-03-26	363.9	364.87	363.39	364.61		
RTSI	2003-03-27	365.29	367.5	365.29	366.18		
RTSI	2003-03-28	366.98	366.99	366.33	366.33		
RTSI	2003-03-31	363.68	363.68	359.47	360.33		
RTSI	2003-04-01	360.88	361.03	360.66	360.66		
RTSI	2003-04-02	362.33	363.27	361.68	363.2		
RTSI	2003-04-03	363.63	364.22	363.16	363.37		
RTSI	2003-04-04	358.47	362.16	358.47	362.16		
RTSI	2003-04-07	362.25	365.79	362.25	365.79		
RTSI	2003-04-08	364.33	368.86	364.33	368.66		
RTSI	2003-04-09	370.95	371.21	369.02	370.8		
RTSI	2003-04-10	370.52	370.73	369.26	369.55		
RTSI	2003-04-11	372.05	374.33	372.05	373.69		
RTSI	2003-04-14	375.27	380.14	374.67	379.96		
RTSI	2003-04-15	382.05	386.75	382.05	386.75		
RTSI	2003-04-16	391.45	394.6	388.58	388.58		
RTSI	2003-04-17	391.1	392.57	389.52	392.4		
RTSI	2003-04-18	400.71	403.01	400.26	402.84		
RTSI	2003-04-21	415.02	421.6	415.02	419.49		
RTSI	2003-04-22	425.36	425.38	418.28	418.28		
RTSI	2003-04-23	423.56	430.19	419.35	429.44		
RTSI	2003-04-24	424.88	429.25	420.41	420.41		
RTSI	2003-04-25	423.24	430.39	422.05	430.39		
RTSI	2003-04-28	433.8	449.41	433.8	446.82		
RTSI	2003-04-29	436.17	436.17	429.89	431.44		
RTSI	2003-04-30	429.16	429.16	418.84	422.37		
RTSI	2003-05-05	422.35	431.66	422.29	431.65		
RTSI	2003-05-06	431.63	431.63	425.09	426.14		
RTSI	2003-05-07	425.8	425.8	421.25	423.24		
RTSI	2003-05-08	422.84	423.88	418.21	418.21		
RTSI	2003-05-12	423.78	428.45	423.78	427.57		
RTSI	2003-05-13	432.88	434.93	430.71	432.4		
RTSI	2003-05-14	433.55	437.36	433.21	437.36		
RTSI	2003-05-15	441.06	442.76	440.6	442.76		
RTSI	2003-05-16	441.62	450.92	441.62	450.4		
RTSI	2003-05-19	450.89	462.64	450.89	459.57		
RTSI	2003-05-20	449.24	449.24	442.03	444.5		
RTSI	2003-05-21	446.96	446.96	440.53	442.58		
RTSI	2003-05-22	446.15	451.07	446.15	451.07		
RTSI	2003-05-23	457.04	459.49	453.59	454.03		
RTSI	2003-05-26	455.47	459.38	454.26	459.38		
RTSI	2003-05-27	457.68	461.1	456.67	461.1		
RTSI	2003-05-28	466.73	471.22	466.73	471.15		
RTSI	2003-05-29	468.85	469.93	464.63	469.06		
RTSI	2003-05-30	469.91	469.93	467.1	467.1		
RTSI	2003-06-02	466.67	466.67	455.52	455.66		
RTSI	2003-06-03	458.63	460.86	457.66	460.86		
RTSI	2003-06-04	460.87	460.87	458.43	459.36		
RTSI	2003-06-05	463.18	463.6	460.14	460.5		
RTSI	2003-06-06	460.4	467.09	460.4	467.06		
RTSI	2003-06-09	471.97	473.15	469.49	469.49		
RTSI	2003-06-10	471.3	472.13	464.85	467.2		
RTSI	2003-06-11	462.55	464.83	460.76	464.83		
RTSI	2003-06-16	471.95	485.33	471.95	485.33		
RTSI	2003-06-17	491.91	497.83	491.91	495.5		
RTSI	2003-06-18	496.18	496.18	493.04	494.23		
RTSI	2003-06-19	494.82	494.82	481.9	481.9		
RTSI	2003-06-20	484.53	488.55	484.53	487.89		
RTSI	2003-06-21	492.14	492.69	491.28	491.78		
RTSI	2003-06-23	491.28	491.28	486.3	489.99		
RTSI	2003-06-24	487.22	493.93	487.22	492.82		
RTSI	2003-06-25	493.3	502.11	493.04	502.11		
RTSI	2003-06-26	504.4	506.36	496.5	497.63		
RTSI	2003-06-27	497.95	499.29	497.35	499.29		
RTSI	2003-06-30	500.07	503.65	500.07	503.51		
RTSI	2003-07-01	501.87	502.96	499.19	502.96		
RTSI	2003-07-02	507.08	518.07	507.08	518.07		
RTSI	2003-07-03	510.71	515.06	508.44	508.44		
RTSI	2003-07-04	505.31	509.07	504.62	509.07		
RTSI	2003-07-07	518.84	521.75	516.67	516.82		
RTSI	2003-07-08	511.56	513.33	509.01	513.33		
RTSI	2003-07-09	509.56	509.56	493.77	493.77		
RTSI	2003-07-10	479.52	483.53	476.05	478.14		
RTSI	2003-07-11	471.16	472.41	461.4	462.2		
RTSI	2003-07-14	463.62	470.65	463.62	470.65		
RTSI	2003-07-15	470.96	476.06	470.96	473.25		
RTSI	2003-07-16	470.31	470.31	448.67	448.67		
RTSI	2003-07-17	444.26	447.92	427.64	427.64		
RTSI	2003-07-18	431.27	439.64	429.31	437.2		
RTSI	2003-07-21	437.26	441.21	435.35	441.21		
RTSI	2003-07-22	448.26	450.1	445.94	449.76		
RTSI	2003-07-23	448.35	448.35	442.89	443.87		
RTSI	2003-07-24	448.37	452.45	446.01	452.45		
RTSI	2003-07-25	457.16	465.24	457.16	460.68		
RTSI	2003-07-28	463.58	464.63	459.66	459.84		
RTSI	2003-07-29	453.28	453.28	448.77	451.49		
RTSI	2003-07-30	452.58	456.15	452.36	452.64		
RTSI	2003-07-31	449.56	457.02	449.56	457.02		
RTSI	2003-08-01	455.18	455.18	451.05	451.05		
RTSI	2003-08-04	455.67	456.57	454.68	455.11		
RTSI	2003-08-05	457.61	460.87	456.93	460.27		
RTSI	2003-08-06	456.43	464.83	455.78	464.83		
RTSI	2003-08-07	471.52	474.29	470.83	474.29		
RTSI	2003-08-08	469.46	473.08	467.93	473.08		
RTSI	2003-08-11	477.1	481.03	477.1	481.03		
RTSI	2003-08-12	482.96	483.34	482.31	482.31		
RTSI	2003-08-13	494.03	495.91	492.82	495.04		
RTSI	2003-08-14	496.52	497.85	493.74	497.85		
RTSI	2003-08-15	504.18	513.19	504.18	510.84		
RTSI	2003-08-18	515.47	523.47	515.47	523.47		
RTSI	2003-08-19	527.88	528.33	524.12	528.33		
RTSI	2003-08-20	522.62	522.62	515.16	516.77		
RTSI	2003-08-21	523.05	526.56	520	525.86		
RTSI	2003-08-22	524.28	526.71	523.33	526.71		
RTSI	2003-08-25	527.17	527.69	524.9	527.69		
RTSI	2003-08-26	525.44	525.44	515.14	517.01		
RTSI	2003-08-27	517.39	518.49	514.18	516.72		
RTSI	2003-08-28	519.1	525.77	519.1	525.52		
RTSI	2003-08-29	527.87	531	527.79	530.94		
RTSI	2003-09-01	536.16	540.73	536.16	540.53		
RTSI	2003-09-02	542.56	547.72	541.78	547.72		
RTSI	2003-09-03	553.92	554.95	542.39	542.6		
RTSI	2003-09-04	535.64	546.96	533.17	546.34		
RTSI	2003-09-05	546.43	546.43	541.19	541.19		
RTSI	2003-09-08	537.12	537.12	532.1	532.25		
RTSI	2003-09-09	535.37	537.36	535.37	536.7		
RTSI	2003-09-10	533.74	538.1	531.23	538.1		
RTSI	2003-09-11	543.83	546.7	540.71	541.35		
RTSI	2003-09-12	538.98	543.77	538.71	543.62		
RTSI	2003-09-15	549.89	552.35	549.89	551.51		
RTSI	2003-09-16	549.77	557.11	549.77	557.11		
RTSI	2003-09-17	558.64	558.64	550.3	550.94		
RTSI	2003-09-18	552.17	552.84	533.49	552.21		
RTSI	2003-09-19	549.4	549.4	545.84	546.86		
RTSI	2003-09-22	546.92	546.92	542.83	544.16		
RTSI	2003-09-23	546.39	553.95	546.39	552.38		
RTSI	2003-09-24	557.19	562.44	557.19	560.69		
RTSI	2003-09-25	558.98	559.43	555.79	555.95		
RTSI	2003-09-26	556.48	560.02	554.32	554.32		
RTSI	2003-09-29	559	563.77	558.73	563.77		
RTSI	2003-09-30	565.68	568.97	565.21	566.62		
RTSI	2003-10-01	566.88	575.31	566.88	573.85		
RTSI	2003-10-02	584.37	589.57	584.3	588.44		
RTSI	2003-10-03	601.31	607.31	594.26	594.26		
RTSI	2003-10-06	590.38	598.55	590.18	597.11		
RTSI	2003-10-07	602.91	609.8	601.66	609.8		
RTSI	2003-10-08	601.89	628.98	597.42	628.98		
RTSI	2003-10-09	637.77	637.77	625.05	628.87		
RTSI	2003-10-10	624.07	625.39	618.88	621.7		
RTSI	2003-10-13	617.8	621.34	616.76	621.32		
RTSI	2003-10-14	630.53	642.43	630.53	640.53		
RTSI	2003-10-15	634.44	635.32	629.26	629.86		
RTSI	2003-10-16	631.87	640.13	631.87	638.47		
RTSI	2003-10-17	639.68	643.44	639.68	642.92		
RTSI	2003-10-20	649.43	650.09	643.3	643.3		
RTSI	2003-10-21	639.44	639.44	618.15	620.11		
RTSI	2003-10-22	608.29	608.29	594.82	594.82		
RTSI	2003-10-23	589.2	592.46	584.8	588.02		
RTSI	2003-10-24	592.16	596.38	592.16	594.91		
RTSI	2003-10-27	539.66	539.66	510.63	535.05		
RTSI	2003-10-28	548.57	565.47	548.57	561.45		
RTSI	2003-10-29	553.19	553.19	535.51	540.67		
RTSI	2003-10-30	533.37	533.37	496.66	496.66		
RTSI	2003-10-31	503.89	513.96	503.89	506.12		
RTSI	2003-11-03	518.62	538.14	518.62	538.14		
RTSI	2003-11-04	548.36	558.42	548.12	551.35		
RTSI	2003-11-05	548.94	548.94	536.04	540.65		
RTSI	2003-11-06	541.14	541.22	535.52	536.36		
RTSI	2003-11-10	544.96	545.22	539.46	539.46		
RTSI	2003-11-11	532.77	532.77	525.05	525.05		
RTSI	2003-11-12	526.61	526.61	513.7	519.63		
RTSI	2003-11-13	526.54	527.01	524.09	526.8		
RTSI	2003-11-14	527.83	528	526.46	526.46		
RTSI	2003-11-17	519.8	519.8	511.4	511.4		
RTSI	2003-11-18	503	503	494.54	495.04		
RTSI	2003-11-19	482.98	482.98	469.82	480.65		
RTSI	2003-11-20	490.87	491.63	481.66	491.63		
RTSI	2003-11-21	496.54	505.29	496.54	505.29		
RTSI	2003-11-24	506.91	519.57	506.91	515.75		
RTSI	2003-11-25	520.19	524.46	519.18	524.46		
RTSI	2003-11-26	531.22	542.75	531.22	540.87		
RTSI	2003-11-27	534.83	540.13	533.14	540.13		
RTSI	2003-11-28	543.84	543.84	524.43	529.27		
RTSI	2003-12-01	518.58	530.43	516.64	530.43		
RTSI	2003-12-02	540.71	540.71	529.45	535.23		
RTSI	2003-12-03	535.96	548.49	535.96	548.49		
RTSI	2003-12-04	548.28	549.26	546.61	549.26		
RTSI	2003-12-05	541.24	541.24	533.45	534.41		
RTSI	2003-12-08	537.72	541.31	537.72	539.52		
RTSI	2003-12-09	539.97	544.65	536.7	544.65		
RTSI	2003-12-10	545.29	545.89	539.01	539.99		
RTSI	2003-12-11	538.75	542.51	538.59	541.01		
RTSI	2003-12-15	547.8	551.76	547.8	551.35		
RTSI	2003-12-16	549.38	549.38	544.03	544.03		
RTSI	2003-12-17	540.8	541.34	538.84	539.11		
RTSI	2003-12-18	544.78	551.7	544.78	551.7		
RTSI	2003-12-19	565.26	570.75	565.26	569.59		
RTSI	2003-12-22	568.21	574.6	568.21	574.48		
RTSI	2003-12-23	576.13	576.13	568.22	568.22		
RTSI	2003-12-24	570.39	571.16	568.92	568.92		
RTSI	2003-12-25	565.25	566.56	565.05	566.56		
RTSI	2003-12-26	567.69	567.83	567.31	567.4		
RTSI	2003-12-29	567.82	569.82	567.67	569.82		
RTSI	2003-12-30	570.24	570.24	564.86	566.82		
RTSI	2003-12-31	567.4	567.4	566.98	567.25		
RTSI	2004-01-05	573.94	586.08	573.94	586.08		
RTSI	2004-01-06	589.42	595.47	589.42	592.63		
RTSI	2004-01-08	587.39	588.34	586.02	588.01		
RTSI	2004-01-09	589.71	597.33	589.71	597.33		
RTSI	2004-01-12	600.26	601.61	595.32	595.32		
RTSI	2004-01-13	595.79	599.21	591.69	591.69		
RTSI	2004-01-14	591.43	595.16	588.47	595.16		
RTSI	2004-01-15	598.64	598.64	589.6	589.6		
RTSI	2004-01-16	590.3	593.56	588.93	593.35		
RTSI	2004-01-19	592.58	594.18	592.14	594.18		
RTSI	2004-01-20	601.22	606.45	601.22	603.74		
RTSI	2004-01-21	604.8	608.37	604.62	604.62		
RTSI	2004-01-22	602.21	613.1	600.06	613.1		
RTSI	2004-01-23	614.43	624.87	614.43	624.87		
RTSI	2004-01-26	623.69	626.61	619.12	619.31		
RTSI	2004-01-27	616.3	619.87	614.31	618.75		
RTSI	2004-01-28	614.94	614.94	611.51	611.51		
RTSI	2004-01-29	614.91	620.4	614.91	620.4		
RTSI	2004-01-30	615.09	616.06	608.7	611.1		
RTSI	2004-02-02	612.08	612.08	604.78	607.87		
RTSI	2004-02-03	607.33	615.72	606.79	615.72		
RTSI	2004-02-04	625.14	626.16	623.14	623.64		
RTSI	2004-02-05	622.36	627.88	622.36	626.3		
RTSI	2004-02-06	614.08	616.72	613.52	616.43		
